"","StationID","Latitude","Longitude","Sta_Desc","US_L3CODE","US_L3NAME","US_L4CODE","US_L4NAME","VAHU6","ASSESS_REG","OFFICE_NM","VaName","Tidal","VAHUSB","FedName","HUC10","Basin","BASIN_CODE","Basin_Code","CountyCityName","FIPS"
"1268","4ADAN025.29",36.66465,-79.05155,"Dan River","45","Piedmont","45e","Northern Inner Piedmont","RD49","BRRO","Blue Ridge","Dan River-Chalmers Creek","N","RD","Chalmers Creek-Dan River","0301010404","Roanoke River Basin","4A","Roanoke","Halifax","083"
"1269","4ADAN029.85",36.629233,-79.095567,"Dan River","45","Piedmont","45e","Northern Inner Piedmont","RD46","BRRO","Blue Ridge","Dan River-Big Toby Creek","N","RD","Big Toby Creek-Dan River","0301010403","Roanoke River Basin","4A","Roanoke","Halifax","083"
"1270","4ADAN039.40",36.5741,-79.209583,"Dan River","45","Piedmont","45e","Northern Inner Piedmont","RD44","BRRO","Blue Ridge","Dan River-Double Creek","N","RD","Double Creek-Dan River","0301010403","Roanoke River Basin","4A","Roanoke","Halifax","083"
"1271","4ADAN053.12",36.5585,-79.357,"Dan River","45","Piedmont","45e","Northern Inner Piedmont","RD39","BRRO","Blue Ridge","Dan River-Pumpkin Creek","N","RD","Pumpkin Creek-Dan River","0301010401","Roanoke River Basin","4A","Roanoke","Danville","590"
"1272","4ADAN059.11",36.584117,-79.421367,"Dan River","45","Piedmont","45e","Northern Inner Piedmont","RD33","BRRO","Blue Ridge","Dan River-Danville","N","RD","Danville-Dan River","0301010309","Roanoke River Basin","4A","Roanoke","Danville","590"
"1273","4AFAL000.10",36.586933,-79.378883,"FALL CREEK AT RT. 58","45","Piedmont","45e","Northern Inner Piedmont","RD38","BRRO","Blue Ridge","Fall Creek","N","RD","Fall Creek","0301010401","Roanoke River Basin","4A","Roanoke","Danville","590"
"1274","4AFRV003.12",37.05125,-78.933883,"Falling River, downstream of lagoon outf","45","Piedmont","45e","Northern Inner Piedmont","RU71","BRRO","Blue Ridge","Falling River-Hat Creek-Phelps Creek","N","RU","Hat Creek-Falling River","0301010202","Roanoke River Basin","4A","Roanoke","Campbell","031"
"1275","4AGIL005.06",37.083183,-79.704483,"GILLS CREEK NEAR ROAD OFF RT. 668","45","Piedmont","45e","Northern Inner Piedmont","RU25","BRRO","Blue Ridge","Gills Creek","N","RU","Gills Creek","0301010106","Roanoke River Basin","4A","Roanoke","Franklin","067"
"1276","4AHTA000.80",36.924033,-78.761467,"HUNTING CREEK AT RT. 617","45","Piedmont","45e","Northern Inner Piedmont","RU80","BRRO","Blue Ridge","Roanoke River-Hunting Creek","N","RU","Hunting Creek-Roanoke River","0301010204","Roanoke River Basin","4A","Roanoke","Halifax","083"
"1277","4AHTA003.25",36.924167,-78.799722,"Conner Lake - Station 1 (portion of Hunt","45","Piedmont","45e","Northern Inner Piedmont","RU80","BRRO","Blue Ridge","Roanoke River-Hunting Creek","N","RU","Hunting Creek-Roanoke River","0301010204","Roanoke River Basin","4A","Roanoke","Halifax","083"
"1278","4AHYC021.14",36.559967,-78.942567,"Hyco River upstream Rt. 710","45","Piedmont","45e","Northern Inner Piedmont","RD70","BRRO","Blue Ridge","Hyco River-Bowes Branch","N","RD","Bowes Branch-Hyco River","0301010406","Roanoke River Basin","4A","Roanoke","Halifax","083"
"1279","4AIND002.44",37.145517,-79.73495,"SML-Indian Creek near Rt. 677","45","Piedmont","45e","Northern Inner Piedmont","RU18","BRRO","Blue Ridge","Roanoke River/Smith Mountain Lake-Stony Creek","N","RU","Stony Creek-Smith Mountain Lake","0301010107","Roanoke River Basin","4A","Roanoke","Franklin","067"
"1280","4ALDR001.00",36.548917,-80.382467,"LITTLE DAN RIVER NEAR ROAD OFF RT. 1422","45","Piedmont","45e","Northern Inner Piedmont","RD03","BRRO","Blue Ridge","Little Dan River","N","RD","Little Dan River","0301010301","Roanoke River Basin","4A","Roanoke","Patrick","141"
"1281","4ALNA001.00",37.095983,-79.102783,"LONG BRANCH AT RT. 633","45","Piedmont","45e","Northern Inner Piedmont","RU63","BRRO","Blue Ridge","Roanoke River-Buffalo Creek","N","RU","Buffalo Creek-Roanoke River","0301010201","Roanoke River Basin","4A","Roanoke","Campbell","031"
"1282","4ALUL002.03",37.0002,-79.617583,"SML-Little Bull Run near Rt. 1122","45","Piedmont","45e","Northern Inner Piedmont","RU26","BRRO","Blue Ridge","Blackwater River/Smith Mountain Lake-Bull Run","N","RU","Bull Run-Smith Mountain Lake","0301010106","Roanoke River Basin","4A","Roanoke","Franklin","067"
"1283","4ALYH000.02",37.1078,-79.286633,"LYNCH CREEK NEAR TOWN OF ALTAVISTA PARK","45","Piedmont","45e","Northern Inner Piedmont","RU48","BRRO","Blue Ridge","Roanoke River-Reed Creek","N","RU","Reed Creek-Roanoke River","0301010113","Roanoke River Basin","4A","Roanoke","Campbell","031"
"1284","4AMEE000.63",37.056933,-79.833967,"MAGGODEE CREEK AT RT. 122","45","Piedmont","45e","Northern Inner Piedmont","RU23","BRRO","Blue Ridge","Maggodee Creek","N","RU","Maggodee Creek","0301010105","Roanoke River Basin","4A","Roanoke","Franklin","067"
"1285","4AMRC000.39",37.115233,-79.242067,"MILL CREEK NEAR RT. 640","45","Piedmont","45e","Northern Inner Piedmont","RU60","BRRO","Blue Ridge","Roanoke River-Beechtree Creek","N","RU","Beechtree Creek-Roanoke River","0301010201","Roanoke River Basin","4A","Roanoke","Pittsylvania","143"
"1286","4AMRY000.70",36.693733,-78.973517,"MIRY CREEK NEAR RT. 659","45","Piedmont","45e","Northern Inner Piedmont","RD48","BRRO","Blue Ridge","Miry Creek","N","RD","Miry Creek","0301010404","Roanoke River Basin","4A","Roanoke","Halifax","083"
"1287","4AMYO001.59",36.5727,-78.888783,"Mayo Creek upstream Rt. 96","45","Piedmont","45e","Northern Inner Piedmont","RD71","BRRO","Blue Ridge","Mayo Reservoir-Mayo Creek","N","RD","Mayo Creek-Mayo Reservoir","0301010406","Roanoke River Basin","4A","Roanoke","Halifax","083"
"1288","4APGG032.21",36.936817,-79.735317,"Pigg River","45","Piedmont","45e","Northern Inner Piedmont","RU32","BRRO","Blue Ridge","Pigg River-Owens Creek","N","RU","Owens Creek-Pigg River","0301010108","Roanoke River Basin","4A","Roanoke","Franklin","067"
"1289","4APGG048.81",36.99975,-79.83075,"PIGG RIVER BELOW ROCKY MOUNT NEAR RT. 70","45","Piedmont","45e","Northern Inner Piedmont","RU30","BRRO","Blue Ridge","Pigg River-Powder Mill Creek","N","RU","Powder Mill Creek-Pigg River","0301010108","Roanoke River Basin","4A","Roanoke","Franklin","067"
"1290","4ARAB000.05",37.105083,-79.2826,"Reed Creek at Rt. 668 near Altavista","45","Piedmont","45e","Northern Inner Piedmont","RU48","BRRO","Blue Ridge","Roanoke River-Reed Creek","N","RU","Reed Creek-Roanoke River","0301010113","Roanoke River Basin","4A","Roanoke","Pittsylvania","143"
"1291","4AROA068.79",36.927267,-78.751233,"Roanoke River","45","Piedmont","45e","Northern Inner Piedmont","RU80","BRRO","Blue Ridge","Roanoke River-Hunting Creek","N","RU","Hunting Creek-Roanoke River","0301010204","Roanoke River Basin","4A","Roanoke","Halifax","083"
"1292","4AROA073.98",36.98565,-78.739633,"Roanoke River","45","Piedmont","45e","Northern Inner Piedmont","RU80","BRRO","Blue Ridge","Roanoke River-Hunting Creek","N","RU","Hunting Creek-Roanoke River","0301010204","Roanoke River Basin","4A","Roanoke","Halifax","083"
"1293","4AROA086.22",36.9833,-78.8291,"Roanoke River","45","Piedmont","45e","Northern Inner Piedmont","RU75","BRRO","Blue Ridge","Roanoke River-Buckskin Creek","N","RU","Buckskin Creek-Roanoke River","0301010204","Roanoke River Basin","4A","Roanoke","Halifax","083"
"1294","4AROA094.54",37.0251,-78.909517,"Downstream of RR Bridge,south side of sa","45","Piedmont","45e","Northern Inner Piedmont","RU64","BRRO","Blue Ridge","Roanoke River-Whipping Creek","N","RU","Whipping Creek-Roanoke River","0301010201","Roanoke River Basin","4A","Roanoke","Halifax","083"
"1295","4AROA094.67",37.026067,-78.909633,"North bank, downstream of Railroad (RR)","45","Piedmont","45e","Northern Inner Piedmont","RU64","BRRO","Blue Ridge","Roanoke River-Whipping Creek","N","RU","Whipping Creek-Roanoke River","0301010201","Roanoke River Basin","4A","Roanoke","Campbell","031"
"1296","4AROA094.68",37.025767,-78.909917,"Middle, just downstream of RR Bridge tre","45","Piedmont","45e","Northern Inner Piedmont","RU64","BRRO","Blue Ridge","Roanoke River-Whipping Creek","N","RU","Whipping Creek-Roanoke River","0301010201","Roanoke River Basin","4A","Roanoke","Campbell","031"
"1297","4AROA095.90",37.02635,-78.922117,"South bank,across from sample #16 of Roa","45","Piedmont","45e","Northern Inner Piedmont","RU64","BRRO","Blue Ridge","Roanoke River-Whipping Creek","N","RU","Whipping Creek-Roanoke River","0301010201","Roanoke River Basin","4A","Roanoke","Halifax","083"
"1298","4AROA095.95",37.026933,-78.921967,"North bank, downstream of last set of Ha","45","Piedmont","45e","Northern Inner Piedmont","RU64","BRRO","Blue Ridge","Roanoke River-Whipping Creek","N","RU","Whipping Creek-Roanoke River","0301010201","Roanoke River Basin","4A","Roanoke","Campbell","031"
"1299","4AANG096.05",37.031983,-78.929717,"North bank, upstream of rusty culvert","45","Piedmont","45e","Northern Inner Piedmont","RU64","BRRO","Blue Ridge","Roanoke River-Whipping Creek","N","RU","Whipping Creek-Roanoke River","0301010201","Roanoke River Basin","4A","Roanoke","Campbell","031"
"1300","4AROA096.10",37.031067,-78.930217,"South bank, upstream of Hatchery culvert","45","Piedmont","45e","Northern Inner Piedmont","RU64","BRRO","Blue Ridge","Roanoke River-Whipping Creek","N","RU","Whipping Creek-Roanoke River","0301010201","Roanoke River Basin","4A","Roanoke","Halifax","083"
"1301","4AROA096.34",37.03505,-78.936883,"Directly across from site of sample # 10","45","Piedmont","45e","Northern Inner Piedmont","RU64","BRRO","Blue Ridge","Roanoke River-Whipping Creek","N","RU","Whipping Creek-Roanoke River","0301010201","Roanoke River Basin","4A","Roanoke","Halifax","083"
"1302","4AROA096.35",37.035817,-78.936033,"Downstream of Hatchery Water Intake","45","Piedmont","45e","Northern Inner Piedmont","RU64","BRRO","Blue Ridge","Roanoke River-Whipping Creek","N","RU","Whipping Creek-Roanoke River","0301010201","Roanoke River Basin","4A","Roanoke","Campbell","031"
"1303","4AROA096.62",37.036367,-78.938083,"ROANOKE RIVER NEAR BROOKNEAL","45","Piedmont","45e","Northern Inner Piedmont","RU64","BRRO","Blue Ridge","Roanoke River-Whipping Creek","N","RU","Whipping Creek-Roanoke River","0301010201","Roanoke River Basin","4A","Roanoke","Campbell","031"
"1304","4AROA096.65",37.03655,-78.937833,"Downstream of Tanyard Branch","45","Piedmont","45e","Northern Inner Piedmont","RU64","BRRO","Blue Ridge","Roanoke River-Whipping Creek","N","RU","Whipping Creek-Roanoke River","0301010201","Roanoke River Basin","4A","Roanoke","Campbell","031"
"1305","4AROA096.66",37.037167,-78.93965,"Downstream of lagoon outfall","45","Piedmont","45e","Northern Inner Piedmont","RU64","BRRO","Blue Ridge","Roanoke River-Whipping Creek","N","RU","Whipping Creek-Roanoke River","0301010201","Roanoke River Basin","4A","Roanoke","Campbell","031"
"1306","4AROA097.21",37.043467,-78.95955,"Roanoke River","45","Piedmont","45e","Northern Inner Piedmont","RU64","BRRO","Blue Ridge","Roanoke River-Whipping Creek","N","RU","Whipping Creek-Roanoke River","0301010201","Roanoke River Basin","4A","Roanoke","Campbell","031"
"1307","4AROA099.22",37.04885,-79.97715,"Roanoke River","45","Piedmont","45e","Northern Inner Piedmont","RU22","BRRO","Blue Ridge","Blackwater River-Madcap Creek","N","RU","Madcap Creek-Blackwater River","0301010105","Roanoke River Basin","4A","Roanoke","Franklin","067"
"1308","4AROA112.72",37.0692,-79.1648,"Roanoke River","45","Piedmont","45e","Northern Inner Piedmont","RU60","BRRO","Blue Ridge","Roanoke River-Beechtree Creek","N","RU","Beechtree Creek-Roanoke River","0301010201","Roanoke River Basin","4A","Roanoke","Campbell","031"
"1309","4AROA117.09",37.074433,-79.2059,"ROANOKE RIVER NEAR TABER","45","Piedmont","45e","Northern Inner Piedmont","RU60","BRRO","Blue Ridge","Roanoke River-Beechtree Creek","N","RU","Beechtree Creek-Roanoke River","0301010201","Roanoke River Basin","4A","Roanoke","Pittsylvania","143"
"1310","4AROA117.49",37.07965,-79.20385,"Roanoke River","45","Piedmont","45e","Northern Inner Piedmont","RU60","BRRO","Blue Ridge","Roanoke River-Beechtree Creek","N","RU","Beechtree Creek-Roanoke River","0301010201","Roanoke River Basin","4A","Roanoke","Campbell","031"
"1311","4AROA122.31",37.099367,-79.22595,"Roanoke River","45","Piedmont","45e","Northern Inner Piedmont","RU60","BRRO","Blue Ridge","Roanoke River-Beechtree Creek","N","RU","Beechtree Creek-Roanoke River","0301010201","Roanoke River Basin","4A","Roanoke","Campbell","031"
"1312","4AROA125.59",37.125183,-79.244933,"ROANOKE RIVER BELOW ALTAVISTA","45","Piedmont","45e","Northern Inner Piedmont","RU60","BRRO","Blue Ridge","Roanoke River-Beechtree Creek","N","RU","Beechtree Creek-Roanoke River","0301010201","Roanoke River Basin","4A","Roanoke","Pittsylvania","143"
"1313","4AROA126.00",37.132217,-79.2566,"Roanoke River upstream of Big Otter Rive","45","Piedmont","45e","Northern Inner Piedmont","RU48","BRRO","Blue Ridge","Roanoke River-Reed Creek","N","RU","Reed Creek-Roanoke River","0301010113","Roanoke River Basin","4A","Roanoke","Pittsylvania","143"
"1314","4AROA129.95",37.1049,-79.294883,"Roanoke River near Rt. 29 bridge at Alta","45","Piedmont","45e","Northern Inner Piedmont","RU48","BRRO","Blue Ridge","Roanoke River-Reed Creek","N","RU","Reed Creek-Roanoke River","0301010113","Roanoke River Basin","4A","Roanoke","Campbell","031"
"1315","4AROA142.73",37.064,-79.404333,"Leesville Lake","45","Piedmont","45e","Northern Inner Piedmont","RU38","BRRO","Blue Ridge","Roanoke River/Leesville Lake-Old Womans Creek","N","RU","Old Womans Creek-Leesville Lake","0301010113","Roanoke River Basin","4A","Roanoke","Campbell","031"
"1316","4AROA166.65",37.068,-79.609167,"SML near Smith Mountain Lake State Park","45","Piedmont","45e","Northern Inner Piedmont","RU19","BRRO","Blue Ridge","Roanoke River/Smith Mountain Lake-Bettys Creek","N","RU","Bettys Creek-Smith Mountain Lake","0301010107","Roanoke River Basin","4A","Roanoke","Bedford","019"
"1317","4AROA190.99",37.2332,-79.781983,"Roanoke River-SML near Falling Creek","45","Piedmont","45e","Northern Inner Piedmont","RU16","BRRO","Blue Ridge","Roanoke River/Smith Mountain Lake-Lynville Creek","N","RU","Lynville Creek-Smith Mountain Lake","0301010107","Roanoke River Basin","4A","Roanoke","Bedford","019"
"1318","4AROA193.50",37.2206,-79.8131,"Roanoke River","45","Piedmont","45e","Northern Inner Piedmont","RU16","BRRO","Blue Ridge","Roanoke River/Smith Mountain Lake-Lynville Creek","N","RU","Lynville Creek-Smith Mountain Lake","0301010107","Roanoke River Basin","4A","Roanoke","Franklin","067"
"1319","4AROA193.73",37.220317,-79.810683,"Roanoke River downstream of Back Creek","45","Piedmont","45e","Northern Inner Piedmont","RU16","BRRO","Blue Ridge","Roanoke River/Smith Mountain Lake-Lynville Creek","N","RU","Lynville Creek-Smith Mountain Lake","0301010107","Roanoke River Basin","4A","Roanoke","Franklin","067"
"1320","4ASBA001.54",37.172983,-79.6903,"SML-Stony Creek near Rt. 842","45","Piedmont","45e","Northern Inner Piedmont","RU18","BRRO","Blue Ridge","Roanoke River/Smith Mountain Lake-Stony Creek","N","RU","Stony Creek-Smith Mountain Lake","0301010107","Roanoke River Basin","4A","Roanoke","Bedford","019"
"1321","4ASCE000.24",37.106317,-79.3052,"Sycamore Creek near Pocket Road","45","Piedmont","45e","Northern Inner Piedmont","RU47","BRRO","Blue Ridge","Sycamore Creek-Little Sycamore Creek","N","RU","Little Sycamore Creek-Sycamore Creek","0301010113","Roanoke River Basin","4A","Roanoke","Pittsylvania","143"
"1322","4ASCR000.16",36.592533,-79.41495,"SANDY CREEK AT RT. 58","45","Piedmont","45e","Northern Inner Piedmont","RD37","BRRO","Blue Ridge","Dan River-Sandy Creek (West)","N","RD","Sandy Creek (West)-Dan River","0301010310","Roanoke River Basin","4A","Roanoke","Danville","590"
"1323","4ASEN000.18",37.091883,-79.125367,"SENECA CREEK NEAR RT. 704","45","Piedmont","45e","Northern Inner Piedmont","RU61","BRRO","Blue Ridge","Seneca Creek","N","RU","Seneca Creek","0301010201","Roanoke River Basin","4A","Roanoke","Campbell","031"
"1324","4ASRE007.09",36.54985,-79.755883,"Smith River","45","Piedmont","45e","Northern Inner Piedmont","RD30","BRRO","Blue Ridge","Smith River-Fall Creek","N","RD","Fall Creek-Smith River","0301010308","Roanoke River Basin","4A","Roanoke","Henry","089"
"1325","4ASRE011.08",36.573483,-79.76025,"Smith River","45","Piedmont","45e","Northern Inner Piedmont","RD30","BRRO","Blue Ridge","Smith River-Fall Creek","N","RD","Fall Creek-Smith River","0301010308","Roanoke River Basin","4A","Roanoke","Henry","089"
"1326","4ASRE026.06",36.6617,-79.88055,"Smith River downstream of Martinsville D","45","Piedmont","45e","Northern Inner Piedmont","RD26","BRRO","Blue Ridge","Smith River-Mulberry Creek","N","RD","Mulberry Creek-Smith River","0301010308","Roanoke River Basin","4A","Roanoke","Henry","089"
"1327","4ASRE029.50",36.672917,-79.90985,"Smith River","45","Piedmont","45e","Northern Inner Piedmont","RD24","BRRO","Blue Ridge","Smith River-Beaver Creek","N","RD","Beaver Creek-Smith River","0301010308","Roanoke River Basin","4A","Roanoke","Henry","089"
"1328","4ASRV005.66",36.615983,-79.479883,"Sandy River","45","Piedmont","45e","Northern Inner Piedmont","RD36","BRRO","Blue Ridge","Lower Sandy River","N","RD","Lower Sandy River","0301010310","Roanoke River Basin","4A","Roanoke","Danville","590"
"1329","4ATAB000.05",37.037667,-78.972083,"Tanyard Branch, downstream of lagoon","45","Piedmont","45e","Northern Inner Piedmont","RU64","BRRO","Blue Ridge","Roanoke River-Whipping Creek","N","RU","Whipping Creek-Roanoke River","0301010201","Roanoke River Basin","4A","Roanoke","Halifax","083"
"1330","4AAAR000.42",36.989233,-78.844283,"TURNIP CREEK, ROAD OFF RT. 649","45","Piedmont","45e","Northern Inner Piedmont","RU74","BRRO","Blue Ridge","Turnip Creek","N","RU","Turnip Creek","0301010204","Roanoke River Basin","4A","Roanoke","Charlotte","037"
"1331","4ATIP000.42",36.989233,-78.844283,"TURNIP CREEK, ROAD OFF RT. 649","45","Piedmont","45e","Northern Inner Piedmont","RU74","BRRO","Blue Ridge","Turnip Creek","N","RU","Turnip Creek","0301010204","Roanoke River Basin","4A","Roanoke","Charlotte","037"
"1332","4AWNS000.27",36.612433,-79.107933,"WINNS CREEK NEAR ROAD OFF RT. 752","45","Piedmont","45e","Northern Inner Piedmont","RD45","BRRO","Blue Ridge","Winns Creek","N","RD","Winns Creek","0301010403","Roanoke River Basin","4A","Roanoke","Halifax","083"
"1333","4AWPP000.60",37.039033,-78.9973,"WHIPPING CREEK NEAR ROAD OFF RT. 614","45","Piedmont","45e","Northern Inner Piedmont","RU64","BRRO","Blue Ridge","Roanoke River-Whipping Creek","N","RU","Whipping Creek-Roanoke River","0301010201","Roanoke River Basin","4A","Roanoke","Campbell","031"
"1334","4AXCN000.20",37.126017,-79.2703,"UNNAMED TRIBUTARY AT RT. 29 NEAR SUBSTAT","45","Piedmont","45e","Northern Inner Piedmont","RU48","BRRO","Blue Ridge","Roanoke River-Reed Creek","N","RU","Reed Creek-Roanoke River","0301010113","Roanoke River Basin","4A","Roanoke","Campbell","031"
"1335","2-JMS_SSOIL-FR2",37.535353,-78.825439,"James River State Park near Rt 60","45","Piedmont","45e","Northern Inner Piedmont","JM20","BRRO","Blue Ridge","James River-Alabama Creek","N","JM","Alabama Creek-James River","0208020308","James River Basin","2B","James-Middle","Appomattox","011"
"1336","4ABHP001.78",37.14622,-79.331619,"Bishop Creek @ Rt. 628 Bishop Creek Rd.","45","Piedmont","45e","Northern Inner Piedmont","RU46","BRRO","Blue Ridge","Roanoke River-Bishop Creek","N","RU","Bishop Creek-Roanoke River","0301010113","Roanoke River Basin","4A","Roanoke","Campbell","031"
"1337","2-POL003.66",37.542472,-79.253778,"Pedlar River @ Rt. 130 Elon Road","45","Piedmont","45e","Northern Inner Piedmont","JM06","BRRO","Blue Ridge","Pedlar River-Horsley Creek","N","JM","Horsley Creek-Pedlar River","0208020302","James River Basin","2B","James-Middle","Amherst","009"
"1338","4AWOA003.65",36.719219,-79.4631,"Whiteoak Cr app. 1mile US of Hopewell Rd","45","Piedmont","45e","Northern Inner Piedmont","RD54","BRRO","Blue Ridge","Banister River-White Oak Creek","N","RD","White Oak Creek-Banister River","0301010501","Roanoke River Basin","4A","Roanoke","Pittsylvania","143"
"1339","4AXWM001.49",37.058981,-79.0261,"UT Whipping app 1.25 mi US McEver Ferry","45","Piedmont","45e","Northern Inner Piedmont","RU64","BRRO","Blue Ridge","Roanoke River-Whipping Creek","N","RU","Whipping Creek-Roanoke River","0301010201","Roanoke River Basin","4A","Roanoke","Campbell","031"
"1340","2BXBI002.54",37.423581,-79.2757,"UT Ivy Cr 0.5 mi US of Hawkins Mill Rd","45","Piedmont","45e","Northern Inner Piedmont","JM09","BRRO","Blue Ridge","Ivy Creek-Cheese Creek","N","JM","Cheese Creek-Ivy Creek","0208020303","James River Basin","2B","James-Middle","Bedford","019"
"1341","4ABRY000.42",36.749699,-79.985551,"American Legion Bridge off Rt. 698","45","Piedmont","45e","Northern Inner Piedmont","RD22","BRRO","Blue Ridge","Smith River-Blackberry Creek","N","RD","Blackberry Creek-Smith River","0301010307","Roanoke River Basin","4A","Roanoke","Henry","089"
"1342","2BMBB000.60",37.519419,-78.7752,"Mack Brandon Br 0.60 mi US conf Stevens","45","Piedmont","45e","Northern Inner Piedmont","JM19","BRRO","Blue Ridge","David Creek","N","JM","David Creek","0208020308","James River Basin","2B","James-Middle","Buckingham","029"
"1343","4ARAC002.09",36.9018,-78.7655,"Reedy Creek at Lloyds Mill Rd. (Rt. 780)","45","Piedmont","45e","Northern Inner Piedmont","RU80","BRRO","Blue Ridge","Roanoke River-Hunting Creek","N","RU","Hunting Creek-Roanoke River","0301010204","Roanoke River Basin","4A","Roanoke","Halifax","083"
"1344","4AXWN000.02",36.773989,-79.4926,"UT Banister app 0.02 mi US of confluence","45","Piedmont","45e","Northern Inner Piedmont","RD52","BRRO","Blue Ridge","Banister River-Strawberry Creek","N","RD","Strawberry Creek-Banister River","0301010501","Roanoke River Basin","4A","Roanoke","Pittsylvania","143"
"1345","4ASRE066.06",36.830308,-80.18125,"Hamby property at end of Puppy Cr Dr.","45","Piedmont","45e","Northern Inner Piedmont","RD17","BRRO","Blue Ridge","Smith River-Widgeon Creek","N","RD","Widgeon Creek-Smith River","0301010306","Roanoke River Basin","4A","Roanoke","Patrick","141"
"1346","4APCC002.19",36.842239,-80.199358,"Btw Rt. 40 and Deer Run Rd.","45","Piedmont","45e","Northern Inner Piedmont","RD17","BRRO","Blue Ridge","Smith River-Widgeon Creek","N","RD","Widgeon Creek-Smith River","0301010306","Roanoke River Basin","4A","Roanoke","Patrick","141"
"1347","2-BKW000.11",37.417583,-79.141528,"200 m above confl w/James River","45","Piedmont","45e","Northern Inner Piedmont","JM10","BRRO","Blue Ridge","Blackwater Creek","N","JM","Blackwater Creek","0208020303","James River Basin","2B","James-Middle","Lynchburg","680"
"1348","SCIR3842",37.308,-79.198194,"Flat Creek upstream of Boxley- off rt 29","45","Piedmont","45e","Northern Inner Piedmont","RU58","BRRO","Blue Ridge","Flat Creek","N","RU","Flat Creek","0301010115","Roanoke River Basin","4A","Roanoke","Campbell","031"
"1349","SCIR3843",37.302806,-79.198194,"Flat Cr. -Boxley downstr of staging area","45","Piedmont","45e","Northern Inner Piedmont","RU58","BRRO","Blue Ridge","Flat Creek","N","RU","Flat Creek","0301010115","Roanoke River Basin","4A","Roanoke","Campbell","031"
"1350","2-FSG001.61",37.396389,-79.138389,"Florida Ave.","45","Piedmont","45e","Northern Inner Piedmont","JM11","BRRO","Blue Ridge","James River-Opossum Creek","N","JM","Opossum Creek-James River","0208020303","James River Basin","2B","James-Middle","Lynchburg","680"
"1351","4ABDA006.72",37.260639,-79.747722,"Below Rt. 24 Bridge","45","Piedmont","45e","Northern Inner Piedmont","RU17","BRRO","Blue Ridge","Beaverdam Creek","N","RU","Beaverdam Creek","0301010107","Roanoke River Basin","4A","Roanoke","Bedford","019"
"1352","4ALOR012.20",37.319944,-79.4565,"Waskey Property downstr of Rt. 718","45","Piedmont","45e","Northern Inner Piedmont","RU54","BRRO","Blue Ridge","Little Otter River-Johns Creek","N","RU","Johns Creek-Little Otter River","0301010114","Roanoke River Basin","4A","Roanoke","Bedford","019"
"1353","4ASRE019.10",36.617,-79.82425,"Eggleston Falls","45","Piedmont","45e","Northern Inner Piedmont","RD26","BRRO","Blue Ridge","Smith River-Mulberry Creek","N","RD","Mulberry Creek-Smith River","0301010308","Roanoke River Basin","4A","Roanoke","Henry","089"
"1354","4ASRE043.35",36.786389,-80.005833,"Bassett Mirror","45","Piedmont","45e","Northern Inner Piedmont","RD22","BRRO","Blue Ridge","Smith River-Blackberry Creek","N","RD","Blackberry Creek-Smith River","0301010307","Roanoke River Basin","4A","Roanoke","Henry","089"
"1355","2BJMS259.12",37.416108,-79.13675,"James R. at Riveredge Park","45","Piedmont","45e","Northern Inner Piedmont","JM11","BRRO","Blue Ridge","James River-Opossum Creek","N","JM","Opossum Creek-James River","0208020303","James River Basin","2B","James-Middle","Amherst","009"
"1356","2BJMS267.05",37.492139,-79.221719,"James R. at Monacan Park Boat Ramp","45","Piedmont","45e","Northern Inner Piedmont","JM07","BRRO","Blue Ridge","James River-Judith Creek","N","JM","Judith Creek-James River","0208020303","James River Basin","2B","James-Middle","Amherst","009"
"1357","4AROA140.86",37.090806,-79.402778,"Leesville Dam Boat Ramp","45","Piedmont","45e","Northern Inner Piedmont","RU38","BRRO","Blue Ridge","Roanoke River/Leesville Lake-Old Womans Creek","N","RU","Old Womans Creek-Leesville Lake","0301010113","Roanoke River Basin","4A","Roanoke","Pittsylvania","143"
"1358","2BSTW006.56",37.407267,-78.983378,"Stonewall Cr 0.16mile US of Arrowhead Rd","45","Piedmont","45e","Northern Inner Piedmont","JM14","BRRO","Blue Ridge","James River-Stonewall Creek","N","JM","Stonewall Creek-James River","0208020304","James River Basin","2B","James-Middle","Appomattox","011"
"1359","4AROA075.60",37.0051,-78.7432,"Roanoke R. at 37.0051, -78.7432","45","Piedmont","45e","Northern Inner Piedmont","RU80","BRRO","Blue Ridge","Roanoke River-Hunting Creek","N","RU","Hunting Creek-Roanoke River","0301010204","Roanoke River Basin","4A","Roanoke","Charlotte","037"
"1360","4ADAN041.64",36.557081,-79.214,"Dan R. near Halifax Co. Pitts. Co. line","45","Piedmont","45e","Northern Inner Piedmont","RD44","BRRO","Blue Ridge","Dan River-Double Creek","N","RD","Double Creek-Dan River","0301010403","Roanoke River Basin","4A","Roanoke","Halifax","083"
"1361","4AMHH004.54",36.584011,-79.6219,"Mountain Run 0.41mi US of Huntington Tr","45","Piedmont","45e","Northern Inner Piedmont","RD31","BRRO","Blue Ridge","Cascade Creek","N","RD","Cascade Creek","0301010309","Roanoke River Basin","4A","Roanoke","Pittsylvania","143"
"1362","4ABPD001.76",37.2336,-78.8672,"Beaverpond Cr W of Camp/App Co line","45","Piedmont","45e","Northern Inner Piedmont","RU70","BRRO","Blue Ridge","Little Falling River-Entry Creek","N","RU","Entry Creek-Little Falling River","0301010202","Roanoke River Basin","4A","Roanoke","Campbell","031"
